시도,시군구,어린이집명,어린이집유형구분,운영현황,우편번호,주소,어린이집전화번호,어린이집팩스번호,보육실수,보육실면적,놀이터수,CCTV설치수,보육교직원수,정원수,현원수,lat,long,통학차량운영여부,홈페이지주소,인가일자,휴지시작일자,휴지종료일자,폐지일자
서울특별시,중구,우리은행어린이집,직장,정상,4632.0,서울특별시 중구 회현동1가 소공로 51 ,02-2002-3095,02-2002-3092,3,133,0,11,12,39,20,37.559438353357024,126.98175095441134,미운영,https://moamom084.kiznet.co.kr,2016-08-25,,,
서울특별시,중구,미담어린이집,국공립,정상,4575.0,서울특별시 중구 퇴계로 447 ,02-2231-7227,02-2231-7337,4,166,0,8,11,49,28,37.5660402677,127.0217233062,미운영,cafe.daum.net/midam0529,2017-05-01,,,
서울특별시,중구,IBK 참! 좋은 어린이집,직장,정상,4538.0,서울특별시 중구 을지로2가 을지로 82 ,02-2031-3394,--,5,283,1,22,19,90,61,37.5657063891,126.9870828853,미운영,,2017-03-20,,,
서울특별시,중구,LG서울역어린이집,직장,정상,4637.0,서울특별시 중구 남대문로5가 후암로 98 2층,02-3789-1002,--,4,177,0,15,17,49,45,37.55395945981493,126.9747967942587,미운영,,2017-10-26,,,
서울특별시,중구,늘푸른어린이집,국공립,정상,4500.0,서울특별시 중구 만리동2가 만리재로21길 9 ,02-2088-1318,02-2088-1312,3,101,0,12,12,38,32,37.5528170627,126.9630705681,미운영,,2018-04-16,,,
서울특별시,중구,신한꿈나무어린이집,직장,정상,4542.0,서울특별시 중구 을지로2가 삼일대로 358 신한L타워 3층,02-6250-8091,02-6250-2093,4,219,1,19,15,62,44,37.5664885611,126.9881059884,미운영,www.puruni.com/shinhan,2018-08-31,,,
서울특별시,중구,명동하나금융그룹직장어린이집,직장,정상,4538.0,서울특별시 중구 을지로2가 을지로 66 하나금융그룹 명동사옥 2층,02-319-9606,02-319-9609,4,213,2,23,16,65,32,37.56555479225988,126.98513267110089,미운영,https://www.puruni.com/hanajg,2019-02-27,,,
서울특별시,중구,교원&하나투어 공동직장어린이집,직장,정상,4539.0,서울특별시 중구 을지로2가 을지로 55 교원명동빌딩 3층,02-779-6118,--,5,193,1,22,11,60,18,37.5658904,126.9850802,미운영,,2019-05-13,,,
서울특별시,중구,푸르지오비씨 어린이집,직장,정상,4548.0,서울특별시 중구 을지로4가 을지로 170 ,02-2288-2761,02-2288-2763,4,229,1,23,15,70,34,37.56632830333276,126.99737682595428,미운영,,2019-05-31,,,
서울특별시,중구,신당하나어린이집,국공립,정상,4580.0,서울특별시 중구 왕십리로 407 신당파인힐하나유보라 103동 1층,02-2256-7646,02-2256-7647,4,136,1,14,13,33,31,37.56430066488869,127.02515009579788,미운영,,2019-06-01,,,
서울특별시,중구,아이다움어린이집,가정,정상,4581.0,서울특별시 중구 난계로 130 102동 102호,02-2233-7942,--,3,42,0,4,6,15,10,37.56350229819328,127.02447778826442,미운영,https://iseoul.seoul.go.kr/homepage/main.do?stCode=111400001160,2020-01-18,,,
서울특별시,중구,키즈일레븐어린이집,직장,정상,4637.0,서울특별시 중구 한강대로 416 2층,02-6456-8560,--,3,161,0,10,9,49,10,37.55583997172427,126.9733362169908,미운영,,2020-02-25,,,
서울특별시,중구,농협중앙회 별관 어린이집,직장,정상,4516.0,서울특별시 중구 새문안로 16 농협중앙회 별관 2층,02-2080-8135,--,3,139,0,12,14,40,34,37.56631941482,126.96772109776006,미운영,puruni.com/nonghyup2,2021-11-18,,,
서울특별시,중구,현대캐피탈 도담어린이집,직장,정상,4527.0,서울특별시 중구 세종대로 14 그랜드센트럴 2층 현대캐피탈 도담어린이집,02-6411-6191,--,5,178,0,25,17,49,32,37.55771431591427,126.97455785839598,미운영,,2022-10-20,,,
서울특별시,중구,세운어린이집,국공립,정상,4544.0,서울특별시 중구 을지로15길 32 힐스테이트 세운센트럴 2단지,02-2268-5156,02-2268-5157,4,139,0,16,14,49,37,37.56797478931895,126.99483277104972,미운영,,2023-05-08,,,
서울특별시,중구,이마트 어린이집,직장,정상,4511.0,서울특별시 중구 세종대로7길 37 1층(순화동),02-380-9106,--,3,116,1,10,10,30,27,37.56647,126.977963,미운영,,2023-05-15,,,
서울특별시,중구,새봄어린이집,국공립,정상,4572.0,서울특별시 중구 청계천로 400 101동 709호,02-2231-3132,0508-900-9130,4,68,0,4,8,20,13,37.57087887408118,127.02026221006618,미운영,,2024-01-01,,,
서울특별시,용산구,보광 어린이집,국공립,정상,4415.0,서울특별시 용산구 보광로12가길 48-4 보광 어린이집 (보광동),02-795-2844,02-797-1486,6,293,1,8,16,141,40,37.52876568620308,127.00097860075356,미운영,,1986-12-03,,,
서울특별시,용산구,서계어린이집,국공립,정상,4300.0,서울특별시 용산구 청파로93길 25 서계어린이집,02-715-6046,--,6,351,1,12,14,84,58,37.55352595,126.9682985,미운영,,1982-08-10,,,
서울특별시,용산구,소월어린이집,국공립,정상,4339.0,서울특별시 용산구 신흥로18길 3-5 ,02-749-5391,02-792-2203,5,114,2,12,10,55,24,37.54613603,126.9858175,미운영,,2003-09-01,,,
서울특별시,용산구,용산교회어린이집,법인·단체등,정상,4316.0,서울특별시 용산구 원효로1가 백범로77길 36 ,02-3272-9521,02-3272-9521,4,135,0,6,9,30,15,37.53982444,126.9655838,미운영,,1996-02-28,,,
서울특별시,용산구,후암어린이집,국공립,정상,4335.0,서울특별시 용산구 두텁바위로1길 86 (후암동),02-752-7223,02-771-7223,6,208,2,8,14,86,54,37.54765193,126.9758361,미운영,,1995-04-01,,,
서울특별시,용산구,새싹어린이집,국공립,정상,4364.0,서울특별시 용산구 원효로67길 13 (원효로2가),02-701-7289,02-701-3323,4,195,1,5,9,52,31,37.53756691,126.9638906,미운영,,1997-01-01,,,
서울특별시,용산구,청파어린이집,국공립,정상,4309.0,서울특별시 용산구 청파로49길 19 (청파동2가),02-716-7998,02-706-6998,5,216,2,11,14,84,42,37.54528251,126.9690391,미운영,http://cafe.naver.com/bestchungpa,1986-12-10,,,
서울특별시,용산구,절제어린이집,사회복지법인,정상,4324.0,서울특별시 용산구 후암로57길 57 (동자동),02-771-4937,02-773-4919,3,200,2,14,8,37,19,37.55092073,126.9741571,미운영,http://julje.ukid.kr,1991-10-01,,,
서울특별시,용산구,원효어린이집,국공립,정상,4363.0,서울특별시 용산구 원효로41가길 14-19 ,02-704-2463,02-711-2463,5,386,1,9,13,89,38,37.53480088,126.9566433,미운영,http://cafe.daum.net/wonhyokids,1989-11-30,,,
서울특별시,용산구,햇살꼬마숲어린이집,가정,정상,4368.0,"서울특별시 용산구 원효로 216 109동 104호(신계동, 용산E편한세상)",02-714-3151,--,4,108,0,5,6,19,13,37.536115494022624,126.96697322674152,미운영,www.littleforest.co.kr/home/singye-dong,2002-03-19,,,
서울특별시,용산구,이태원어린이집,국공립,정상,4351.0,서울특별시 용산구 녹사평대로40나길 38-3 ,02-798-2592,02-798-2592,5,127,2,7,11,54,38,37.53627931,126.9888363,미운영,,1982-08-16,,,
서울특별시,용산구,이촌어린이집,국공립,정상,4374.0,서울특별시 용산구 이촌로14길 11-22 ,02-713-9920,02-718-9920,7,260,1,11,17,104,46,37.52707429558434,126.9544762958136,미운영,ech9920@hanmail.net,1983-08-30,,,
서울특별시,용산구,용산어린이집,국공립,정상,4386.0,서울특별시 용산구 한강로2가 한강대로38길 28 용산어린이집,02-795-0432,02-795-0431,6,282,1,10,19,97,92,37.528142242670505,126.96922807094676,운영,,1978-12-16,,,
서울특별시,용산구,도원어린이집,국공립,정상,4356.0,서울특별시 용산구 효창원로37마길 8 도원어린이집 (용문동),02-701-1284,02-701-1287,5,160,2,13,19,70,66,37.53825626,126.9585708,미운영,,1995-05-01,,,
서울특별시,용산구,해방어린이집,국공립,정상,4338.0,서울특별시 용산구 소월로20길 43 해방어린이집 (용산동2가),02-795-8450,02-795-8456,5,180,2,12,11,86,40,37.54428402,126.9851444,미운영,,1992-10-01,,,
서울특별시,용산구,남산중앙어린이집,법인·단체등,정상,4328.0,서울특별시 용산구 두텁바위로60길 74 남산중앙교회내 (후암동),02-754-9919,--,4,164,0,8,7,49,12,37.54829648,126.9835883,미운영,,1996-03-22,,,
서울특별시,용산구,솔어린이집,국공립,정상,4394.0,서울특별시 용산구 장문로 95 (보광동),02-797-6858,02-790-6810,4,370,1,6,8,52,20,37.52630015,127.0001453,미운영,,2001-12-10,,,
서울특별시,용산구,동빙고어린이집,국공립,정상,4398.0,서울특별시 용산구 녹사평대로14길 7 (동빙고동),02-795-3935,02-3785-3579,7,341,3,25,27,116,82,37.52357987,126.9939889,운영,dbg86@hanmail.com,1985-12-18,,,
서울특별시,용산구,사무엘 어린이집,법인·단체등,정상,4351.0,서울특별시 용산구 이태원로15길 1 (이태원동),02-796-7470,02-792-7470,4,253,1,7,10,52,33,37.53458993,126.9902135,미운영,,1996-03-07,,,
서울특별시,용산구,영락어린이집,사회복지법인,정상,4336.0,서울특별시 용산구 후암로4길 70 (후암동),02-775-2157,02-775-2150,4,153,1,8,8,52,24,37.54843004,126.9813118,미운영,영락어린이집(다음카페),1994-03-15,,,
서울특별시,용산구,햇빛어린이집,법인·단체등,정상,4306.0,서울특별시 용산구 효창원로86가길 28 (청파동1가),02-706-1344,02-706-1345,6,449,1,14,10,84,22,37.54820834,126.9653491,미운영,,1997-01-10,,,
서울특별시,용산구,꿈꾸는어린이집,가정,정상,4319.0,"서울특별시 용산구 효창원로69길 57 101동 104호(효창동, 효창베네스빌)",02-719-6545,02-719-6545,3,52,0,3,6,18,11,37.54166978,126.9612742,미운영,,2009-03-05,,,
서울특별시,용산구,백송어린이집,국공립,정상,4312.0,서울특별시 용산구 효창원로76길 25-6 ,02-718-3103,02-703-6103,6,349,1,10,15,79,45,37.54354693,126.9633574,미운영,,2004-08-31,,,
서울특별시,용산구,한남어린이집,국공립,정상,4400.0,서울특별시 용산구 대사관로5길 1 (한남동),02-749-0824,02-749-0825,4,150,2,8,16,55,45,37.53453304,127.0004722,미운영,,2006-02-28,,,
서울특별시,용산구,청화어린이집,가정,정상,4416.0,"서울특별시 용산구 보광로 14 A동 108호(보광동, 신동아1차아파트)",02-3785-1684,02-3785-1684,3,112,0,5,5,20,7,37.52574417,127.0017389,미운영,,2011-08-22,,,
서울특별시,용산구,이태원삼성어린이집,민간,정상,4349.0,서울특별시 용산구 이태원로27길 34-30 ,02-3785-2478,02-3785-2477,4,198,2,23,15,65,53,37.53532514,126.9953858,미운영,,1997-04-18,,,
서울특별시,용산구,꿈동이어린이집,가정,정상,4423.0,"서울특별시 용산구 이촌로87길 21 101동 101호(이촌동, 이촌코오롱)",02-795-5475,02-796-5475,3,144,2,4,7,20,19,37.52000465,126.9786745,미운영,,1999-04-30,,,
서울특별시,용산구,상록어린이집,민간,정상,4319.0,서울특별시 용산구 백범로45길 4 (효창동),02-715-1009,02-715-4008,7,410,1,10,22,99,88,37.54095702,126.9583035,운영,http://blog.naver.com/sangqum1,1995-11-20,,,
서울특별시,용산구,꿈밭어린이집,민간,정상,4423.0,서울특별시 용산구 이촌로81길 34 꿈밭어린이집,02-792-8645,02-792-8646,3,258,1,4,9,60,38,37.52000465,126.9786745,운영,,2000-11-22,,,
서울특별시,용산구,청운어린이집,민간,정상,4306.0,서울특별시 용산구 효창원로94길 23 (청파동1가),02-715-1657,02-706-1657,7,199,1,15,12,64,38,37.54828177,126.9647823,운영,www.daum.net/cwkids2009,1998-03-03,,,
서울특별시,용산구,효창어린이집,민간,정상,4319.0,서울특별시 용산구 효창원로69길 14-3 (효창동),02-711-5408,02-3272-5061,6,238,2,15,12,84,40,37.541564620744175,126.9606908669794,운영,,1999-03-02,,,
서울특별시,용산구,반석어린이집,민간,정상,4312.0,서울특별시 용산구 효창원로 178 (청파동3가),02-719-9271,02-719-9271,3,110,0,3,6,32,12,37.54361561,126.9626628,운영,http://cafe.daum.net/peternurser,2001-01-02,,,
서울특별시,용산구,해솔어린이집,가정,정상,4394.0,서울특별시 용산구 장문로19길 31 ,02-790-8137,--,4,99,0,6,5,20,9,37.52636225932999,126.99859719537277,미운영,,2003-03-06,,,
서울특별시,용산구,새날어린이집,민간,정상,4354.0,서울특별시 용산구 새창로8길 7 삼성래미안아파트 2단지내 관리동1층 (도원동),02-718-6635,02-711-6635,4,99,0,4,12,31,27,37.5383072,126.9552593,운영,,2002-02-22,,,
서울특별시,용산구,새꿈어린이집,국공립,정상,4323.0,서울특별시 용산구 후암로57길 26 (동자동),02-775-6514,02-775-6655,5,203,1,8,12,45,35,37.55238518,126.9733573,미운영,,2002-03-08,,,
서울특별시,용산구,신태양 어린이집,민간,정상,4300.0,서울특별시 용산구 만리재로 178 (서계동),02-702-0338,02-3273-1747,4,95,0,5,13,39,30,37.55399714,126.9660274,미운영,,2003-04-21,,,
서울특별시,용산구,새랑꿈이랑 어린이집,민간,정상,4354.0,서울특별시 용산구 새창로 70 삼성래미안아파트 단지내 (도원동),02-3273-2992,02-3273-2993,9,309,1,12,14,117,48,37.5383072,126.9552593,미운영,http://cafe.daum.net/serang1004,2003-01-24,,,
서울특별시,용산구,선인방과후교실어린이집,법인·단체등,정상,4360.0,서울특별시 용산구 효창원로8길 17 선인중앙교회 (원효로4가),02-718-0691,02-717-7103,3,105,0,1,1,20,11,37.53389122,126.9521087,미운영,,2006-04-06,,,
서울특별시,용산구,참나무방과후 어린이집,법인·단체등,정상,4356.0,서울특별시 용산구 새창로12길 11-18 용산제일교회내 참나무방과후교실 (도원동),02-714-0693,--,3,146,0,3,4,40,23,37.53871489,126.9581627,미운영,,2005-01-25,,,
서울특별시,용산구,완두콩어린이집,가정,정상,4304.0,서울특별시 용산구 청파로71길 58 아이딜아파트 101호 (청파동1가),02-3272-3368,02-3272-3368,3,60,0,4,2,19,2,37.54942454,126.9669722,미운영,,2005-01-05,,,
서울특별시,용산구,엘지유플러스어린이집,직장,정상,4379.0,서울특별시 용산구 한강로3가 한강대로 32 ,070-8277-4119,050-5167-2285,3,103,0,5,9,39,25,37.52384284000428,126.9635283068631,미운영,tel. 070-8277-4120,1996-04-18,,,
서울특별시,용산구,효창방과후어린이집,법인·단체등,정상,4317.0,서울특별시 용산구 효창원로 146-12 ,070-4713-9433,02-711-3364,1,177,0,1,2,20,20,37.54123427,126.9629821,미운영,www.hyochang.or.kr,2002-08-02,,,
서울특별시,용산구,영주어린이집,민간,정상,4336.0,서울특별시 용산구 두텁바위로 91 (후암동),02-318-2242,02-754-0248,7,195,1,12,14,72,48,37.54743044,126.9816898,미운영,,2007-10-17,,,
서울특별시,용산구,누리터어린이집,가정,정상,4315.0,"서울특별시 용산구 백범로90길 74 102동 102호(문배동, 용산이안아파트)",02-6401-2379,02-6401-2379,3,85,2,6,6,20,18,37.5367195,126.9685765,미운영,,2007-12-17,,,
서울특별시,용산구,하연어린이집,가정,정상,4307.0,서울특별시 용산구 효창원로86라길 31-10 현대휴먼101호 (청파동1가),02-3273-3276,02-3273-3276,3,61,0,4,5,18,4,37.548094,126.9666963,미운영,,2008-03-17,,,
서울특별시,용산구,아이제일어린이집,직장,정상,4348.0,서울특별시 용산구 이태원로49길 24-7 아이제일어린이집 (한남동),02-797-8551,02-797-8553,3,139,3,19,10,45,16,37.53746496,126.9992936,미운영,,2008-05-21,,,
서울특별시,용산구,푸른숲속어린이집,가정,정상,4358.0,"서울특별시 용산구 효창원로 17 104동 103호(산천동, 리버힐삼성아파트)",02-701-5437,02-701-5457,4,68,0,5,7,20,10,37.53487888,126.9508027,미운영,blueforest.kidsnote.ac,2014-03-11,,,
서울특별시,용산구,늘해랑어린이집,가정,정상,4380.0,"서울특별시 용산구 이촌로29길 21-7 101동 101호(한강로3가, 우림필유아파트)",02-792-4683,--,3,63,0,4,7,20,16,37.52546826,126.9597476,미운영,,2009-05-18,,,
서울특별시,용산구,예꿈어린이집,가정,정상,4428.0,서울특별시 용산구 이촌로 347 1동 102호,070-8776-7070,02-6372-7070,3,69,1,6,7,19,19,37.5190384636,126.9896383594,미운영,,2009-09-07,,,
서울특별시,용산구,한강로어린이집,국공립,정상,4385.0,서울특별시 용산구 서빙고로 35 111호~113호(용산시티파크1단지),02-790-8150,02-790-8152,5,181,2,9,13,58,55,37.52550727,126.9652136,미운영,hope367@hanmail.net,2009-10-09,,,
서울특별시,용산구,국방부청사어린이집,직장,정상,4383.0,서울특별시 용산구 이태원로 22 국방부 (용산동3가),02-798-0097,02-798-7887,18,776,2,58,51,220,156,37.53358278,126.9776714,미운영,http://mndkids.mnd.go.kr,2009-09-30,,,
서울특별시,용산구,아이뜰어린이집,가정,정상,4422.0,서울특별시 용산구 이촌로71길 10 210동 103호,02-749-1684,02-749-1684,4,74,0,4,7,20,19,37.521348924,126.9701584601,미운영,,2010-02-01,,,
서울특별시,용산구,용산구청직장어린이집,직장,정상,4390.0,서울특별시 용산구 녹사평대로 150 종합행정타운 1층 (이태원동),02-794-2543,02-794-2544,5,193,1,10,14,73,51,37.53244208,126.9903466,미운영,,2010-04-13,,,
서울특별시,용산구,맘앤키즈어린이집,가정,정상,4358.0,"서울특별시 용산구 효창원로 17 107동 105호(산천동, 삼성리버힐아파트)",02-719-4183,--,3,84,1,4,7,20,16,37.53487888,126.9508027,미운영,,2010-04-01,,,
